date,branch_id,product_id,quantity_sold,selling_price,cost_price,current_stock,month,festival_flag
2025-05-08,B23,P106,43,921,678,862,5,0
2025-09-16,B27,P101,16,390,315,373,9,0
2025-03-21,B34,P110,157,492,416,877,3,1
2025-02-26,B28,P112,50,838,753,379,2,0
2025-03-19,B11,P112,28,210,148,157,3,1
2025-10-04,B33,P114,64,728,598,197,10,1
2025-11-28,B29,P103,59,187,149,674,11,1
2025-12-22,B10,P118,81,554,459,274,12,1
2025-07-20,B16,P115,40,268,186,379,7,0
2025-04-14,B49,P102,60,890,609,383,4,0
2025-07-13,B12,P117,38,273,240,245,7,0
2025-07-15,B17,P116,69,977,669,742,7,0
2025-11-05,B14,P118,89,717,510,667,11,1
2025-02-09,B36,P106,61,678,485,506,2,0
2025-10-15,B05,P101,70,531,461,426,10,1
2025-12-14,B42,P102,47,740,543,811,12,1
2025-10-18,B40,P101,16,578,428,503,10,1
2025-09-29,B17,P105,16,474,401,111,9,0
2025-11-16,B47,P101,32,673,564,508,11,1
2025-03-17,B31,P116,48,336,301,888,3,1
2025-10-27,B06,P109,89,34,25,496,10,1
2025-03-15,B49,P113,126,250,199,931,3,1
2025-02-09,B01,P115,27,861,608,619,2,0
2025-05-20,B25,P103,69,281,220,473,5,0
2025-12-31,B38,P119,109,195,153,999,12,1
2025-01-05,B40,P120,74,548,387,141,1,0
2025-08-21,B38,P103,42,379,332,791,8,0
2025-08-06,B15,P114,63,34,31,115,8,0
2025-10-04,B12,P105,143,481,411,236,10,1
2025-12-23,B20,P119,48,223,195,872,12,1
2025-06-15,B28,P117,30,815,627,198,6,0
2025-05-16,B25,P110,70,670,487,562,5,0
2025-08-12,B28,P117,39,66,54,833,8,0
2025-06-10,B21,P114,48,759,664,917,6,0
2025-12-23,B33,P115,124,262,228,811,12,1
2025-08-11,B27,P102,18,520,434,178,8,0
2025-04-17,B48,P120,59,840,737,632,4,0
2025-07-28,B38,P103,27,827,590,126,7,0
2025-03-18,B02,P109,69,725,657,247,3,1
2025-06-17,B41,P109,45,829,668,369,6,0
2025-01-29,B13,P102,36,302,210,419,1,0
2025-10-23,B16,P117,153,296,242,997,10,1
2025-09-18,B06,P119,22,274,186,154,9,0
2025-01-16,B45,P110,54,557,376,673,1,0
2025-07-15,B11,P103,48,595,402,240,7,0
2025-06-15,B27,P120,11,823,604,816,6,0
2025-04-05,B03,P118,38,1099,740,298,4,0
2025-04-21,B33,P103,59,794,648,446,4,0
2025-02-01,B49,P115,75,780,610,696,2,0
2025-03-05,B49,P108,160,989,792,442,3,1
2025-03-22,B30,P116,125,487,333,786,3,1
2025-03-12,B02,P111,118,1016,766,133,3,1
2025-12-14,B40,P115,108,149,103,349,12,1
2025-07-18,B05,P104,22,338,294,866,7,0
2025-10-24,B27,P113,121,86,65,963,10,1
2025-09-02,B22,P114,48,109,99,406,9,0
2025-03-06,B05,P110,75,591,495,226,3,1
2025-11-18,B11,P101,43,758,540,494,11,1
2025-09-11,B22,P115,20,663,600,560,9,0
2025-04-05,B20,P109,47,889,674,551,4,0
2025-12-02,B42,P103,62,148,133,397,12,1
2025-10-18,B25,P101,153,273,215,755,10,1
2025-02-13,B12,P101,45,120,102,516,2,0
2025-08-10,B43,P102,75,168,152,662,8,0
2025-12-11,B14,P115,54,993,743,710,12,1
2025-11-11,B11,P106,117,371,279,458,11,1
2025-10-14,B08,P118,55,830,745,494,10,1
2025-06-16,B31,P120,38,924,665,102,6,0
2025-09-23,B01,P117,30,193,162,127,9,0
2025-11-23,B15,P104,114,821,630,989,11,1
2025-10-30,B02,P114,139,240,187,693,10,1
2025-10-28,B27,P103,160,814,573,886,10,1
2025-07-29,B05,P118,42,222,194,943,7,0
2025-10-02,B24,P110,52,713,593,899,10,1
2025-01-12,B12,P105,79,190,139,558,1,0
2025-11-27,B10,P112,120,1041,797,491,11,1
2025-03-22,B49,P108,25,369,269,215,3,1
2025-06-22,B31,P107,28,445,311,391,6,0
2025-02-20,B23,P119,42,642,577,450,2,0
2025-02-23,B50,P106,67,574,459,256,2,0
2025-10-31,B50,P116,27,246,173,639,10,1
2025-08-14,B05,P115,58,229,179,762,8,0
2025-07-14,B02,P116,28,696,523,628,7,0
2025-02-03,B22,P109,34,330,293,274,2,0
2025-07-29,B32,P104,76,687,508,568,7,0
2025-01-07,B34,P111,30,850,659,551,1,0
2025-07-26,B42,P112,12,128,106,712,7,0
2025-10-14,B48,P119,26,75,56,517,10,1
2025-11-04,B23,P107,163,147,127,602,11,1
2025-08-22,B33,P112,54,914,623,344,8,0
2025-02-27,B26,P116,17,959,776,703,2,0
2025-04-29,B24,P120,72,714,590,123,4,0
2025-02-05,B08,P105,10,243,194,166,2,0
2025-02-01,B01,P106,40,285,250,397,2,0
2025-12-07,B41,P106,109,410,335,528,12,1
2025-10-18,B17,P113,153,460,379,839,10,1
2025-07-15,B06,P117,35,57,51,355,7,0
2025-05-14,B28,P107,49,803,670,955,5,0
2025-01-12,B24,P120,46,737,621,741,1,0
2025-12-02,B22,P107,70,191,171,748,12,1
2025-05-15,B10,P103,31,86,67,448,5,0
2025-08-29,B04,P113,67,200,141,787,8,0
2025-11-12,B18,P119,150,170,124,892,11,1
2025-02-18,B15,P109,19,707,527,413,2,0
2025-08-14,B45,P107,24,283,190,753,8,0
2025-01-11,B39,P111,18,140,123,670,1,0
2025-10-12,B50,P110,102,464,399,371,10,1
2025-01-16,B06,P120,66,443,380,341,1,0
2025-09-29,B35,P117,78,317,232,492,9,0
2025-11-27,B14,P116,153,663,528,249,11,1
2025-04-04,B32,P114,80,761,590,169,4,0
2025-05-20,B31,P103,14,28,22,603,5,0
2025-04-11,B37,P120,36,546,368,834,4,0
2025-08-03,B01,P101,43,762,563,910,8,0
2025-06-15,B37,P110,50,952,777,240,6,0
2025-09-15,B31,P107,79,517,394,857,9,0
2025-12-04,B12,P105,67,487,358,250,12,1
2025-04-30,B35,P105,54,230,192,675,4,0
2025-01-14,B16,P114,34,467,320,252,1,0
2025-08-22,B24,P119,60,37,29,648,8,0
2025-09-07,B01,P113,12,941,632,989,9,0
2025-11-04,B13,P114,66,680,550,464,11,1
2025-04-14,B09,P108,44,750,619,246,4,0
2025-12-02,B11,P108,86,675,514,361,12,1
2025-04-29,B37,P113,51,635,467,163,4,0
2025-07-05,B33,P115,32,839,702,423,7,0
2025-01-15,B18,P114,10,260,188,371,1,0
2025-02-26,B39,P117,71,529,420,524,2,0
2025-10-27,B44,P119,74,561,473,632,10,1
2025-08-30,B32,P103,32,178,133,461,8,0
2025-02-15,B04,P111,24,604,464,722,2,0
2025-10-01,B41,P110,65,64,57,783,10,1
2025-05-27,B17,P107,55,550,371,723,5,0
2025-03-22,B15,P120,137,663,541,967,3,1
2025-07-09,B43,P113,73,623,477,659,7,0
2025-09-08,B31,P105,53,24,21,515,9,0
2025-06-08,B20,P107,75,667,498,851,6,0
2025-09-17,B33,P105,12,943,641,471,9,0
2025-07-15,B35,P109,54,858,710,963,7,0
2025-02-26,B13,P111,30,842,570,724,2,0
2025-03-28,B01,P109,142,880,667,605,3,1
2025-09-13,B14,P120,13,640,559,865,9,0
2025-01-24,B11,P104,79,632,451,960,1,0
2025-06-19,B31,P111,19,432,335,647,6,0
2025-09-10,B23,P113,13,779,575,580,9,0
2025-09-06,B42,P115,61,433,380,980,9,0
2025-04-29,B46,P117,31,547,490,616,4,0
2025-09-09,B41,P110,62,1092,752,438,9,0
2025-09-29,B17,P114,77,182,147,708,9,0
2025-12-09,B32,P103,89,445,330,518,12,1
2025-07-16,B41,P118,35,702,579,367,7,0
2025-01-04,B46,P101,15,1035,713,128,1,0
2025-08-26,B47,P119,71,902,635,502,8,0
2025-12-19,B28,P114,102,528,379,885,12,1
2025-08-21,B25,P107,30,453,324,973,8,0
2025-08-17,B23,P118,39,654,571,858,8,0
2025-07-03,B35,P120,45,925,720,457,7,0
2025-08-14,B17,P106,12,216,155,686,8,0
2025-05-24,B24,P113,50,500,447,814,5,0
2025-07-13,B24,P107,63,31,23,852,7,0
2025-12-24,B50,P110,62,208,166,642,12,1
2025-05-27,B36,P110,44,1018,684,594,5,0
2025-03-04,B42,P108,121,548,407,825,3,1
2025-07-11,B34,P116,34,126,89,762,7,0
2025-08-30,B20,P104,67,673,605,399,8,0
2025-03-27,B32,P120,101,465,346,418,3,1
2025-08-01,B34,P111,18,450,357,287,8,0
2025-09-03,B39,P106,37,261,202,148,9,0
2025-09-12,B33,P104,26,334,267,277,9,0
2025-06-07,B02,P115,10,638,436,195,6,0
2025-02-23,B29,P105,51,678,555,810,2,0
2025-02-24,B15,P110,22,745,647,868,2,0
2025-01-15,B25,P113,16,842,637,535,1,0
2025-09-10,B45,P109,12,1075,765,166,9,0
2025-05-02,B44,P106,34,794,722,536,5,0
2025-02-27,B26,P103,24,616,550,507,2,0
2025-08-19,B09,P111,62,475,319,589,8,0
2025-04-20,B16,P117,19,69,47,521,4,0
2025-08-07,B20,P116,15,951,781,240,8,0
2025-04-17,B45,P114,21,403,331,243,4,0
2025-07-14,B34,P105,32,458,364,433,7,0
2025-07-22,B31,P104,14,530,368,909,7,0
2025-01-25,B06,P109,46,482,407,377,1,0
2025-12-16,B45,P109,121,436,316,200,12,1
2025-10-09,B07,P102,100,80,69,715,10,1
2025-01-23,B46,P112,65,1138,765,563,1,0
2025-07-10,B49,P102,23,285,246,649,7,0
2025-02-23,B19,P106,75,1086,786,684,2,0
2025-06-02,B08,P102,29,774,541,309,6,0
2025-12-04,B03,P118,111,753,681,471,12,1
2025-10-10,B50,P101,101,722,580,382,10,1
2025-04-04,B30,P115,29,348,313,208,4,0
2025-02-20,B29,P109,38,609,413,300,2,0
2025-02-04,B08,P113,15,301,251,481,2,0
2025-11-21,B25,P111,173,917,620,426,11,1
2025-03-16,B10,P111,115,548,436,541,3,1
2025-01-18,B19,P111,27,442,382,952,1,0
2025-03-26,B02,P105,37,179,139,724,3,1
2025-07-07,B17,P113,10,373,250,661,7,0
2025-03-27,B07,P112,57,657,561,611,3,1
2025-03-16,B44,P102,63,314,262,337,3,1
2025-04-26,B47,P114,54,922,618,740,4,0
2025-09-04,B38,P114,37,358,307,841,9,0
2025-05-30,B39,P106,53,39,35,695,5,0
2025-06-01,B20,P118,22,604,445,765,6,0
2025-02-05,B50,P108,72,81,67,649,2,0
2025-10-29,B08,P111,102,923,673,272,10,1
2025-08-01,B26,P104,20,595,418,103,8,0
2025-10-29,B41,P108,28,337,256,506,10,1
2025-10-08,B46,P119,69,234,170,987,10,1
2025-05-02,B28,P106,62,333,292,248,5,0
2025-05-23,B25,P116,29,309,267,846,5,0
2025-07-16,B33,P101,43,215,171,104,7,0
2025-01-11,B20,P113,13,521,364,955,1,0
2025-11-27,B34,P105,64,453,387,998,11,1
2025-02-16,B01,P113,61,521,449,261,2,0
2025-12-20,B23,P119,25,721,522,154,12,1
2025-11-01,B05,P118,149,686,579,415,11,1
2025-02-24,B34,P101,41,704,554,604,2,0
2025-05-30,B04,P101,66,299,222,143,5,0
2025-01-28,B46,P106,78,229,188,989,1,0
2025-10-12,B49,P116,154,1124,780,416,10,1
2025-11-25,B26,P108,100,166,151,628,11,1
2025-09-21,B47,P120,41,917,727,953,9,0
2025-06-08,B21,P110,76,377,323,407,6,0
2025-11-03,B21,P106,123,94,82,385,11,1
2025-04-10,B14,P116,30,786,579,255,4,0
2025-06-20,B36,P103,71,589,458,221,6,0
2025-02-28,B11,P111,34,348,304,868,2,0
2025-06-30,B08,P109,69,696,523,962,6,0
2025-06-03,B15,P115,40,611,419,366,6,0
2025-01-10,B27,P102,80,437,366,209,1,0
2025-04-06,B49,P120,33,913,637,878,4,0
2025-05-18,B41,P105,70,820,672,936,5,0
2025-12-08,B05,P108,93,551,445,309,12,1
2025-08-28,B20,P118,58,58,46,592,8,0
2025-01-09,B03,P120,41,860,778,533,1,0
2025-05-27,B19,P117,31,544,479,428,5,0
2025-01-21,B21,P106,76,731,611,274,1,0
2025-07-19,B06,P116,15,461,397,982,7,0
2025-07-25,B29,P119,28,416,344,108,7,0
2025-05-16,B34,P108,58,52,39,946,5,0
2025-03-19,B50,P115,38,541,477,541,3,1
2025-10-16,B39,P112,43,924,758,426,10,1
2025-10-25,B02,P103,46,209,173,544,10,1
2025-09-02,B40,P115,79,109,76,431,9,0
2025-11-02,B42,P103,111,50,37,312,11,1
2025-11-20,B31,P109,179,918,784,342,11,1
2025-03-12,B25,P112,45,162,140,286,3,1
2025-12-03,B28,P102,132,914,626,224,12,1
2025-01-14,B20,P117,70,245,190,207,1,0
2025-06-29,B46,P114,10,579,473,210,6,0
2025-07-30,B40,P106,44,416,309,698,7,0
2025-07-30,B16,P114,75,387,281,135,7,0
2025-07-31,B48,P110,34,278,202,461,7,0
2025-01-24,B48,P105,53,207,178,719,1,0
2025-03-24,B27,P101,70,106,86,375,3,1
2025-01-24,B05,P102,15,458,380,334,1,0
2025-02-16,B14,P103,53,545,469,666,2,0
2025-10-11,B41,P110,62,312,253,239,10,1
2025-02-13,B31,P107,27,371,259,607,2,0
2025-10-13,B29,P115,150,932,746,810,10,1
2025-06-22,B13,P115,76,1183,797,869,6,0
2025-02-22,B09,P117,79,282,247,528,2,0
2025-10-21,B27,P110,64,617,493,428,10,1
2025-03-09,B32,P102,42,914,768,606,3,1
2025-08-20,B20,P118,17,767,523,677,8,0
2025-11-14,B08,P105,119,137,106,475,11,1
2025-02-03,B23,P115,52,813,603,812,2,0
2025-05-23,B02,P106,18,784,614,250,5,0
2025-10-02,B08,P116,81,518,407,482,10,1
2025-10-19,B01,P117,26,106,86,462,10,1
2025-08-16,B44,P120,40,695,613,455,8,0
2025-02-16,B27,P110,39,208,144,487,2,0
2025-02-28,B38,P101,75,522,451,381,2,0
2025-02-15,B20,P114,77,311,266,722,2,0
2025-04-11,B29,P114,40,195,132,592,4,0
2025-06-12,B05,P105,78,216,185,518,6,0
2025-08-21,B31,P118,33,386,260,551,8,0
2025-07-14,B11,P114,75,872,729,560,7,0
2025-07-31,B04,P116,12,242,168,697,7,0
2025-06-16,B12,P114,59,361,282,641,6,0
2025-05-14,B35,P119,80,174,118,919,5,0
2025-02-09,B18,P109,79,444,358,965,2,0
2025-05-19,B08,P109,21,512,345,211,5,0
2025-06-15,B32,P119,10,1100,767,640,6,0
2025-11-05,B32,P114,134,1022,697,478,11,1
2025-03-04,B23,P119,75,890,705,867,3,1
2025-09-25,B05,P107,30,347,283,107,9,0
2025-10-25,B17,P106,49,495,410,389,10,1
2025-11-08,B13,P103,194,356,263,865,11,1
2025-11-08,B49,P107,109,73,52,359,11,1
2025-07-31,B18,P112,78,354,309,557,7,0
2025-09-01,B29,P114,18,986,686,621,9,0
2025-03-10,B14,P115,73,769,540,691,3,1
2025-04-18,B40,P119,15,866,770,362,4,0
2025-01-13,B34,P117,25,29,22,132,1,0
2025-04-16,B08,P116,61,684,471,665,4,0
2025-06-25,B38,P120,16,520,415,144,6,0
2025-05-20,B45,P104,32,748,521,904,5,0
2025-05-21,B24,P117,52,95,68,155,5,0
2025-12-16,B30,P118,29,368,322,124,12,1
2025-06-15,B26,P111,75,447,404,412,6,0
2025-01-05,B18,P107,14,652,575,390,1,0
2025-06-25,B23,P104,34,359,265,137,6,0
2025-04-19,B10,P115,58,447,329,956,4,0
2025-04-08,B26,P120,48,88,76,221,4,0
2025-07-27,B31,P118,72,473,366,991,7,0
2025-07-01,B12,P111,37,866,721,820,7,0
2025-03-28,B07,P108,53,247,176,355,3,1
2025-09-06,B39,P118,24,141,116,880,9,0
2025-03-28,B11,P104,33,888,594,101,3,1
2025-03-25,B20,P112,81,172,118,574,3,1
2025-01-04,B04,P110,51,751,682,640,1,0
2025-06-05,B02,P105,63,471,339,973,6,0
2025-09-19,B34,P107,43,683,599,673,9,0
2025-05-11,B13,P119,24,1040,785,270,5,0
2025-07-05,B26,P119,64,614,503,283,7,0
2025-12-18,B08,P114,90,461,375,275,12,1
2025-05-24,B35,P105,29,461,348,236,5,0
2025-10-02,B33,P118,111,121,91,691,10,1
2025-09-11,B06,P111,32,74,58,355,9,0
2025-10-17,B45,P111,53,707,479,684,10,1
2025-10-17,B22,P108,52,481,340,431,10,1
2025-10-06,B47,P117,169,756,575,290,10,1
2025-05-26,B22,P114,44,305,267,408,5,0
2025-01-09,B38,P113,64,144,111,855,1,0
2025-01-07,B08,P115,43,680,510,883,1,0
2025-10-21,B14,P104,152,283,242,875,10,1
2025-04-24,B20,P102,12,743,525,538,4,0
2025-04-27,B28,P104,56,317,219,158,4,0
2025-02-20,B38,P119,44,522,397,619,2,0
2025-08-12,B16,P119,24,476,350,209,8,0
2025-03-31,B17,P110,184,521,419,890,3,1
2025-10-16,B32,P104,72,209,180,595,10,1
2025-03-15,B29,P116,73,589,396,887,3,1
2025-09-07,B49,P106,75,438,331,985,9,0
2025-11-23,B17,P120,24,820,548,850,11,1
2025-06-19,B21,P101,59,184,155,427,6,0
2025-10-23,B01,P116,95,73,54,717,10,1
2025-12-02,B10,P102,26,871,652,644,12,1
2025-01-29,B45,P101,71,996,685,716,1,0
2025-08-03,B10,P116,14,698,622,213,8,0
2025-06-29,B40,P116,17,946,726,830,6,0
2025-09-02,B42,P103,59,895,734,276,9,0
2025-03-03,B02,P107,89,668,449,372,3,1
2025-11-14,B30,P111,89,897,713,777,11,1
2025-11-25,B01,P103,107,557,426,603,11,1
2025-06-30,B05,P110,80,1114,799,459,6,0
2025-10-18,B08,P120,102,1028,722,838,10,1
2025-08-16,B39,P117,36,986,788,117,8,0
2025-12-21,B05,P110,67,1147,772,343,12,1
2025-09-18,B49,P105,35,498,414,971,9,0
2025-09-08,B26,P106,55,905,694,228,9,0
2025-10-25,B14,P111,60,963,653,754,10,1
2025-12-05,B49,P107,115,177,121,361,12,1
2025-09-15,B17,P118,17,799,681,606,9,0
2025-11-17,B30,P119,116,904,746,969,11,1
2025-04-19,B08,P101,28,529,374,399,4,0
2025-03-30,B20,P105,133,919,638,993,3,1
2025-08-30,B42,P116,35,781,661,214,8,0
2025-08-01,B15,P118,17,933,703,427,8,0
2025-03-03,B28,P110,63,230,161,392,3,1
2025-02-21,B22,P111,64,556,371,435,2,0
2025-01-14,B06,P104,62,300,245,596,1,0
2025-10-30,B47,P108,137,892,634,472,10,1
2025-06-05,B43,P102,24,268,224,685,6,0
2025-05-25,B44,P104,78,718,617,623,5,0
2025-04-28,B27,P119,12,31,28,488,4,0
2025-11-03,B33,P102,104,320,258,789,11,1
2025-07-26,B09,P104,63,866,580,660,7,0
2025-09-21,B31,P110,42,464,408,954,9,0
2025-09-12,B39,P106,64,255,223,751,9,0
2025-06-11,B11,P118,20,258,206,196,6,0
2025-01-11,B32,P106,31,683,589,522,1,0
2025-01-26,B09,P116,45,689,464,520,1,0
2025-12-19,B11,P105,35,779,642,135,12,1
2025-08-26,B32,P113,14,45,40,521,8,0
2025-02-18,B23,P105,59,786,608,955,2,0
2025-11-21,B43,P102,144,739,660,661,11,1
2025-06-02,B10,P109,29,301,247,783,6,0
2025-09-01,B21,P109,20,144,111,468,9,0
2025-07-09,B13,P109,36,257,204,948,7,0
2025-07-26,B50,P116,36,301,271,578,7,0
2025-01-20,B37,P105,50,388,308,846,1,0
2025-04-14,B05,P116,68,580,460,375,4,0
2025-04-12,B34,P102,33,910,628,398,4,0
2025-05-19,B48,P110,35,421,296,408,5,0
2025-07-10,B33,P107,42,646,446,832,7,0
2025-12-07,B30,P102,99,895,615,241,12,1
2025-10-06,B18,P112,116,909,797,527,10,1
2025-01-03,B39,P104,60,390,289,658,1,0
2025-10-29,B20,P120,116,660,508,427,10,1
2025-06-19,B10,P113,26,860,713,975,6,0
2025-07-15,B15,P103,18,117,82,349,7,0
2025-11-12,B09,P118,114,754,504,327,11,1
2025-12-20,B33,P112,135,982,745,459,12,1
2025-03-08,B26,P102,121,792,682,216,3,1
2025-03-26,B23,P101,27,1087,773,699,3,1
2025-08-21,B23,P116,12,851,656,671,8,0
2025-02-04,B02,P116,54,414,353,873,2,0
2025-03-09,B13,P106,61,307,274,923,3,1
2025-06-15,B32,P110,28,72,52,975,6,0
2025-04-19,B45,P112,40,201,137,775,4,0
2025-06-15,B21,P105,73,298,247,160,6,0
2025-04-26,B18,P120,27,972,784,922,4,0
2025-03-02,B20,P115,60,855,596,275,3,1
2025-05-19,B25,P113,58,566,498,734,5,0
2025-11-12,B18,P112,107,656,493,907,11,1
2025-05-18,B41,P101,17,202,173,966,5,0
2025-05-16,B33,P120,16,653,585,923,5,0
2025-10-14,B33,P113,30,784,691,609,10,1
2025-04-16,B13,P112,38,450,408,140,4,0
2025-10-04,B04,P108,18,862,674,878,10,1
2025-05-31,B33,P101,35,134,111,844,5,0
2025-10-22,B34,P106,187,294,220,985,10,1
2025-02-21,B26,P114,23,376,310,769,2,0
2025-04-20,B36,P111,56,864,712,940,4,0
2025-02-24,B25,P116,75,120,94,646,2,0
2025-07-30,B11,P110,52,405,301,902,7,0
2025-06-07,B37,P104,25,198,170,474,6,0
2025-01-02,B14,P103,24,894,625,430,1,0
2025-05-04,B37,P120,34,408,306,181,5,0
2025-11-05,B21,P114,64,660,589,112,11,1
2025-05-11,B12,P120,49,532,387,294,5,0
2025-09-16,B35,P116,23,664,509,756,9,0
2025-07-24,B12,P116,74,94,66,523,7,0
2025-02-26,B25,P110,51,871,594,157,2,0
2025-08-12,B49,P102,56,121,102,314,8,0
2025-12-26,B42,P110,106,688,470,386,12,1
2025-02-19,B40,P107,73,900,759,302,2,0
2025-04-27,B48,P105,28,211,165,962,4,0
2025-04-10,B43,P120,62,534,366,570,4,0
2025-12-31,B02,P116,117,511,443,485,12,1
2025-01-25,B08,P103,71,884,668,501,1,0
2025-02-10,B32,P112,45,857,762,710,2,0
2025-10-30,B12,P102,140,812,660,799,10,1
2025-12-24,B27,P110,124,766,695,163,12,1
2025-09-04,B13,P101,18,135,105,997,9,0
2025-06-23,B33,P120,49,347,264,873,6,0
2025-12-22,B11,P117,102,507,370,422,12,1
2025-07-28,B20,P101,46,261,235,335,7,0
2025-05-20,B04,P105,40,487,385,153,5,0
2025-02-23,B38,P119,42,478,418,444,2,0
2025-07-15,B34,P108,18,871,599,812,7,0
2025-08-23,B11,P107,73,96,77,501,8,0
2025-11-07,B50,P105,88,493,431,112,11,1
2025-01-22,B01,P109,74,946,659,649,1,0
2025-03-24,B23,P101,68,459,379,449,3,1
2025-06-03,B34,P120,25,747,558,398,6,0
2025-03-29,B18,P118,94,403,293,815,3,1
2025-07-14,B41,P111,39,802,567,160,7,0
2025-05-03,B20,P101,33,983,682,915,5,0
2025-10-18,B14,P120,107,572,432,903,10,1
2025-12-19,B07,P105,116,96,79,312,12,1
2025-11-03,B15,P113,175,196,139,646,11,1
2025-08-13,B43,P118,26,853,693,675,8,0
2025-08-10,B10,P109,51,722,606,151,8,0
2025-03-08,B31,P107,164,966,727,677,3,1
2025-07-07,B05,P107,18,506,339,970,7,0
2025-11-25,B20,P114,80,453,308,354,11,1
2025-07-21,B05,P113,15,1032,772,298,7,0
2025-03-06,B26,P107,123,190,138,454,3,1
2025-08-21,B30,P117,28,599,458,746,8,0
2025-12-01,B11,P102,167,726,501,649,12,1
2025-02-05,B20,P118,68,862,645,376,2,0
2025-08-19,B18,P102,62,926,618,738,8,0
2025-04-10,B31,P116,78,569,471,642,4,0
2025-04-19,B24,P104,39,774,610,494,4,0
2025-03-18,B48,P102,37,722,651,541,3,1
2025-03-01,B23,P115,135,679,518,994,3,1
2025-09-15,B45,P109,23,408,343,321,9,0
2025-05-24,B26,P109,45,100,90,794,5,0
2025-10-23,B11,P114,65,141,96,533,10,1
2025-12-22,B07,P109,157,528,365,881,12,1
2025-07-11,B02,P118,80,792,545,591,7,0
2025-05-16,B41,P110,15,400,314,580,5,0
2025-03-02,B05,P120,50,235,170,184,3,1
2025-04-18,B41,P108,58,719,517,551,4,0
2025-12-08,B36,P120,138,297,268,531,12,1
2025-08-04,B28,P112,77,786,633,277,8,0
2025-12-21,B23,P105,58,139,123,325,12,1
2025-05-06,B43,P107,49,223,193,484,5,0
2025-10-16,B40,P111,74,536,462,747,10,1
2025-10-15,B19,P117,31,979,755,549,10,1
2025-09-10,B39,P110,49,322,229,725,9,0
2025-09-22,B22,P105,24,963,714,407,9,0
2025-09-16,B42,P120,40,443,339,741,9,0
2025-08-07,B23,P104,38,534,417,242,8,0
2025-08-21,B11,P118,20,921,619,321,8,0
2025-06-16,B13,P104,34,793,651,920,6,0
2025-05-14,B04,P114,51,895,770,180,5,0
2025-10-03,B28,P102,98,855,727,766,10,1
2025-07-07,B16,P102,36,445,402,413,7,0
2025-09-26,B41,P104,41,947,708,802,9,0
2025-02-06,B08,P109,16,300,230,598,2,0
2025-08-15,B14,P112,32,207,183,161,8,0
2025-08-27,B50,P114,65,243,211,867,8,0
2025-01-08,B04,P120,71,132,100,297,1,0
2025-01-15,B22,P111,52,709,483,220,1,0
2025-01-02,B19,P105,22,565,383,576,1,0
2025-12-23,B39,P114,27,83,66,667,12,1
2025-08-24,B40,P113,33,1142,770,784,8,0
2025-12-04,B26,P111,145,1004,790,656,12,1
2025-04-09,B44,P107,18,417,280,256,4,0
2025-03-20,B33,P111,35,504,388,587,3,1
2025-07-28,B41,P101,37,566,383,738,7,0
2025-12-15,B22,P101,69,539,467,750,12,1
2025-04-28,B30,P120,32,994,711,442,4,0
2025-08-13,B46,P110,52,362,244,126,8,0
2025-04-15,B38,P106,19,742,670,552,4,0
2025-02-15,B37,P120,63,63,53,581,2,0
2025-03-05,B49,P107,129,886,740,783,3,1
2025-11-17,B04,P110,87,251,192,691,11,1
2025-05-22,B23,P120,79,951,752,960,5,0
2025-08-21,B01,P117,41,96,86,407,8,0
2025-02-08,B06,P110,68,29,21,704,2,0
2025-09-16,B34,P103,32,1009,673,820,9,0
2025-02-18,B11,P114,39,676,606,588,2,0
2025-10-05,B17,P111,146,89,69,285,10,1
2025-09-09,B02,P117,58,178,131,565,9,0
2025-07-29,B23,P102,71,926,646,388,7,0
2025-03-31,B44,P118,77,862,698,457,3,1
2025-03-23,B34,P116,32,532,449,233,3,1
2025-03-31,B31,P110,164,382,285,781,3,1
2025-11-11,B08,P109,116,386,301,504,11,1
2025-10-07,B31,P103,44,563,477,150,10,1
2025-07-17,B40,P115,57,776,699,378,7,0
2025-03-03,B15,P120,22,146,118,859,3,1
2025-04-20,B23,P103,79,725,559,237,4,0
2025-11-25,B26,P114,182,1065,783,104,11,1
2025-02-10,B01,P119,79,1103,770,273,2,0
2025-05-12,B42,P108,21,739,523,575,5,0
2025-04-07,B09,P108,56,115,83,435,4,0
2025-06-10,B06,P113,53,928,705,511,6,0
2025-11-01,B17,P111,72,1039,726,218,11,1
2025-08-17,B31,P113,61,257,230,993,8,0
2025-01-23,B14,P117,24,1024,707,543,1,0
2025-11-19,B03,P103,82,266,216,218,11,1
2025-08-29,B38,P106,46,577,493,943,8,0
2025-02-17,B36,P102,49,708,590,381,2,0
2025-12-04,B25,P107,168,790,705,308,12,1
2025-10-31,B37,P114,59,178,125,401,10,1
2025-05-20,B41,P119,54,632,464,900,5,0
2025-10-25,B35,P119,53,190,156,407,10,1
2025-10-27,B13,P107,146,646,506,632,10,1
2025-03-23,B27,P106,69,321,241,744,3,1
2025-12-20,B25,P119,48,115,101,524,12,1
2025-02-23,B09,P117,13,694,549,279,2,0
2025-05-16,B45,P111,56,133,104,412,5,0
2025-10-25,B29,P111,153,739,632,373,10,1
2025-12-01,B17,P106,117,953,739,220,12,1
2025-01-29,B07,P101,74,578,396,801,1,0
2025-02-21,B50,P111,69,389,348,867,2,0
2025-12-24,B03,P115,25,380,335,821,12,1
2025-02-06,B47,P105,54,913,611,513,2,0
2025-04-25,B21,P110,15,344,268,484,4,0
